probe_number,X,Y,Z,checkerboard_number
509,273.5294117647059,135.0,1000,11
514,-238.23529411764707,165.0,1000,11
521,-114.70588235294119,165.0,1000,11
527,-8.823529411764707,165.0,1000,11
530,44.11764705882353,165.0,1000,11
535,132.3529411764706,165.0,1000,11
537,167.64705882352942,165.0,1000,11
543,273.5294117647059,165.0,1000,11
550,-202.94117647058826,195.0,1000,11
553,-150.0,195.0,1000,11
554,-132.3529411764706,195.0,1000,11
555,-114.70588235294119,195.0,1000,11
558,-61.76470588235294,195.0,1000,11
559,-44.11764705882353,195.0,1000,11
566,79.41176470588236,195.0,1000,11
575,238.23529411764707,195.0,1000,11
577,273.5294117647059,195.0,1000,11
580,-273.5294117647059,225.0,1000,11
588,-132.3529411764706,225.0,1000,11
593,-44.11764705882353,225.0,1000,11
594,-26.47058823529412,225.0,1000,11
595,-8.823529411764707,225.0,1000,11
596,8.823529411764707,225.0,1000,11
614,-273.5294117647059,255.0,1000,11
626,-61.76470588235294,255.0,1000,11
628,-26.47058823529412,255.0,1000,11
630,8.823529411764707,255.0,1000,11
643,238.23529411764707,255.0,1000,11
644,255.8823529411765,255.0,1000,11
659,-79.41176470588236,285.0,1000,11
660,-61.76470588235294,285.0,1000,11
663,-8.823529411764707,285.0,1000,11
677,238.23529411764707,285.0,1000,11
