probe_number,X,Y,Z,checkerboard_number
495,26.47058823529412,135.0,1000,16
500,114.70588235294119,135.0,1000,16
502,150.0,135.0,1000,16
509,273.5294117647059,135.0,1000,16
515,-220.58823529411765,165.0,1000,16
516,-202.94117647058826,165.0,1000,16
518,-167.64705882352942,165.0,1000,16
525,-44.11764705882353,165.0,1000,16
532,79.41176470588236,165.0,1000,16
533,97.05882352941177,165.0,1000,16
536,150.0,165.0,1000,16
537,167.64705882352942,165.0,1000,16
541,238.23529411764707,165.0,1000,16
546,-273.5294117647059,195.0,1000,16
549,-220.58823529411765,195.0,1000,16
562,8.823529411764707,195.0,1000,16
571,167.64705882352942,195.0,1000,16
575,238.23529411764707,195.0,1000,16
576,255.8823529411765,195.0,1000,16
577,273.5294117647059,195.0,1000,16
579,-291.1764705882353,225.0,1000,16
589,-114.70588235294119,225.0,1000,16
591,-79.41176470588236,225.0,1000,16
592,-61.76470588235294,225.0,1000,16
599,61.76470588235294,225.0,1000,16
600,79.41176470588236,225.0,1000,16
601,97.05882352941177,225.0,1000,16
603,132.3529411764706,225.0,1000,16
605,167.64705882352942,225.0,1000,16
613,-291.1764705882353,255.0,1000,16
620,-167.64705882352942,255.0,1000,16
622,-132.3529411764706,255.0,1000,16
627,-44.11764705882353,255.0,1000,16
635,97.05882352941177,255.0,1000,16
636,114.70588235294119,255.0,1000,16
651,-220.58823529411765,285.0,1000,16
652,-202.94117647058826,285.0,1000,16
654,-167.64705882352942,285.0,1000,16
662,-26.47058823529412,285.0,1000,16
667,61.76470588235294,285.0,1000,16
671,132.3529411764706,285.0,1000,16
